time,ks,adf_stationarity,eq_score
2025-08-12 08:55:00+02:00,0.1111111111111111,0.03863314381514993,0.5487865908593933
2025-08-12 09:10:00+02:00,0.19444444444444445,0.008229769632310258,0.48662524118625744
2025-08-12 09:25:00+02:00,0.2777777777777778,0.08756278130672102,0.4683584458560217
2025-08-12 09:40:00+02:00,0.3611111111111111,0.216986142033188,0.4701277901466085
2025-08-12 09:55:00+02:00,0.4444444444444444,0.3065979082479504,0.4559724966325135
2025-08-12 10:10:00+02:00,0.5277777777777778,0.23016846586737683,0.37540071968028405
2025-08-12 10:25:00+02:00,0.6111111111111112,0.7598533969511341,0.537274692113787
2025-08-12 10:40:00+02:00,0.7777777777777778,0.8956259632844858,0.4915837186471277
2025-08-12 10:55:00+02:00,0.9166666666666666,0.8675620117917866,0.3970248047167147
2025-08-12 11:10:00+02:00,1.0,0.9996953414156776,0.3998781365662711
2025-08-12 11:25:00+02:00,0.9722222222222222,0.9998236367065091,0.4165961213492703
2025-08-12 11:40:00+02:00,0.9444444444444444,0.9889853936723129,0.4289274908022585
2025-08-12 11:55:00+02:00,0.7777777777777778,0.03418486162876955,0.14700727798484114
2025-08-12 12:10:00+02:00,0.6111111111111112,0.5646514371960938,0.4591939082117708
2025-08-12 12:25:00+02:00,0.4444444444444444,0.12572018224683146,0.3836214062320659
2025-08-12 12:40:00+02:00,0.3333333333333333,0.016416009704042223,0.4065664038816169
2025-08-12 12:55:00+02:00,0.3333333333333333,0.4066070343143737,0.5626428137257495
2025-08-12 13:10:00+02:00,0.3611111111111111,0.4246821528665006,0.5532061944799336
2025-08-12 13:25:00+02:00,0.5,0.4923838204030434,0.49695352816121735
2025-08-12 13:40:00+02:00,0.6111111111111112,0.49504016461853295,0.43134939918074644
2025-08-12 13:55:00+02:00,0.7777777777777778,0.5155306776197945,0.33954560438125114
2025-08-12 14:10:00+02:00,0.8888888888888888,0.7884005278553813,0.3820268778088192
2025-08-12 14:25:00+02:00,0.9722222222222222,0.8785680333831262,0.36809388001991716
2025-08-12 14:40:00+02:00,0.9722222222222222,0.15056785302676068,0.07689380787737095
2025-08-12 14:55:00+02:00,0.8888888888888888,0.18174641295440885,0.13936523184843025
2025-08-12 15:10:00+02:00,0.8055555555555556,0.023717998660014006,0.12615386613067225
2025-08-12 15:25:00+02:00,0.7222222222222222,0.11150665735019205,0.2112693296067435
2025-08-12 15:40:00+02:00,0.6388888888888888,0.5767062512769814,0.44734916717745926
2025-08-12 15:55:00+02:00,0.7222222222222222,0.7519951093475843,0.46746471040570037
2025-08-12 16:10:00+02:00,0.7777777777777778,0.4674210920947046,0.3203017701712152
2025-08-12 16:25:00+02:00,0.8611111111111112,0.6235568312309139,0.3327560658256989
2025-08-12 16:40:00+02:00,0.9166666666666666,0.973078268342849,0.43923130733713966
2025-08-12 16:55:00+02:00,0.9722222222222222,0.6958535066259596,0.2950080693170505
2025-08-12 17:10:00+02:00,0.8888888888888888,0.22283988348553452,0.15580262006088053
2025-08-12 17:25:00+02:00,0.8055555555555556,0.8690359229458271,0.4642810358449975
2025-08-12 17:40:00+02:00,0.7222222222222222,0.9219288272334464,0.5354381975600452
2025-08-12 17:55:00+02:00,0.6388888888888888,0.8046595066589571,0.5385304693302496
2025-08-12 18:10:00+02:00,0.5277777777777778,0.9475817763362155,0.6623660438678196
2025-08-12 18:25:00+02:00,0.4444444444444444,0.9553310059617988,0.7154657357180528
